意大利,Italy,艾米利亚-罗马涅,Emilia-Romagna,,Modena/Provincia di Modena Lambrusco ,,IGT,,,,
意大利,Italy,艾米利亚-罗马涅,Emilia-Romagna,,Modena/Provincia di Modena Malbo gentile,,IGT,,,,
意大利,Italy,艾米利亚-罗马涅,Emilia-Romagna,,Modena/Provincia di Modena Trebbiano,,IGT,,,,
意大利,Italy,艾米利亚-罗马涅,Emilia-Romagna,,Ravenna,,IGT,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Carso,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Colli Orientali del Friuli,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Colli Orientali del Friuli Cialla,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Colli Orientali del Friuli Rosazzo,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Collio,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Friuli Annia,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Friuli Aquileia,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Friuli Grave,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Friuli Isonzo,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Friuli Latisana,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Lison Pramaggiore,,DOC,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Ramandolo,,DOCG,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Colli Orientali del Friuli Picolit,,DOCG,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Alto Livenza,,IGT,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,delle Venezie,,IGT,,,,
意大利,Italy,弗留利-威尼斯朱利亚,Friuli-Venezia Giulia,,Venezia Giulia,,IGT,,,,
意大利,Italy,拉齐奥,Lazio,,Aleatico di Gradoli,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Aprilia,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Atina,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Bianco Capena,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Castelli Romani,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cerveteri,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cesanese del Piglio or Piglio,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cesanese di Affile,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cesanese di Olevano Romano,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Circeo,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Colli Albani,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Colli della Sabina,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Colli Etruschi Viterbesi,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Colli Lanuvini,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cori,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Est! Est!! Est!!! di Montefiascone,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Frascati,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Genazzano,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Marino,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Montecompatri Colonna,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Nettuno,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Viterbo (Lazio) and Terni (Umbria),,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Tarquinia,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Velletri,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Vignanello,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Zagarolo,,DOC,,,,
意大利,Italy,拉齐奥,Lazio,,Cesanese del Piglio,,DOCG,,,,
意大利,Italy,拉齐奥,Lazio,,Civitella d'Agliano,,IGT,,,,
意大利,Italy,拉齐奥,Lazio,,Colli Cimini,,IGT,,,,
意大利,Italy,拉齐奥,Lazio,,Frusinate or del Frusinate,,IGT,,,,
意大利,Italy,拉齐奥,Lazio,,Lazio,,IGT,,,,
意大利,Italy,利古里亚,Liguria,,Cinque Terre,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Cinque Terre Sciacchetrà,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Colli di Luni,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Colline di Levanto,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Golfo del Tigullio,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Riviera Ligure di Ponente,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Rossese di Dolceacqua,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Val Polcevera,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Pornassio,,DOC,,,,
意大利,Italy,利古里亚,Liguria,,Colline del Genovesato,,IGT,,,,
意大利,Italy,利古里亚,Liguria,,Colline Savonesi,,IGT,,,,
意大利,Italy,利古里亚,Liguria,,Golfo dei Poeti/Golfo dei poeti La Spezia,,IGT,,,,
意大利,Italy,伦巴第,Lombardia,,Botticino,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Capriano del Colle,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Cellatica,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Garda,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Garda Colli Mantovani,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Lambrusco Mantovano,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Lugana,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Oltrepò Pavese,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Riviera del Garda Bresciano,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,San Colombano al Lambro,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,San Martino della Battaglia,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Scanzo,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Terre di Franciacorta,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Valcalepio,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Valtellina Rosso,,DOC,,,,
意大利,Italy,伦巴第,Lombardia,,Franciacorta,,DOCG,,,,
意大利,Italy,伦巴第,Lombardia,,Oltrepo Pavese Metodo Classico,,DOCG,,,,
意大利,Italy,伦巴第,Lombardia,,Sforzato di Valtellina or Sfurzat di Valtellina,,DOCG,,,,
意大利,Italy,伦巴第,Lombardia,,Valtellina Superiore,,DOCG,,,,
意大利,Italy,伦巴第,Lombardy,,Alto Mincio,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Benaco Bresciano,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Bergamasca ,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Collina del Milanese,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Montenetto di Brescia,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,province of Mantova ,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,province of Pavia,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Quistello,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Ronchi di Brescia,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Sabbioneta,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Sebino,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Terrazze Retiche di Sondrio,,IGT,,,,
意大利,Italy,伦巴第,Lombardy,,Valcamonica ,,IGT,,,,
意大利,Italy,马尔凯,Marche,,Bianchello del Metauro,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Colli Maceratesi,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Colli Pesaresi,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Esino,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Falerio dei Colli Ascolani,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Lacrima di Morro d'Alba,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Offida,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Rosso Conero,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Rosso Piceno,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Verdicchio dei Castelli di Jesi,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Ancona and Macerata,,DOC,,,,
意大利,Italy,马尔凯,Marche,,Conero,,DOCG,,,,
意大利,Italy,马尔凯,Marche,,Vernaccia di Serrapetrona,,DOCG,,,,
意大利,Italy,马尔凯,Marche,,Marche,,IGT,,,,
意大利,Italy,莫利塞,Molise,,Biferno,,DOC,,,,
意大利,Italy,莫利塞,Molise,,Molise,,DOC,,,,
意大利,Italy,莫利塞,Molise,,Pentro di Isernia,,DOC,,,,
意大利,Italy,莫利塞,Molise,,Rotae,,IGT,,,,
意大利,Italy,莫利塞,Molise,,Osco or Terre degli Osci ,,IGT,,,,
意大利,Italy,皮埃蒙特,Piedmont,阿斯蒂,Asti/Moscato d'Asti,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,巴巴莱斯科,Barbaresco,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Barbera d'Asti,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Barbera d'Asti Nizza,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Barbera d'Asti Tinella,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Barbera d'Asti Colli Astiani,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Barbera del Monferrato Superiore,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,巴罗洛,Barolo,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Brachetto d'Acqui or Acqui,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Dolcetto di Dogliani Superiore/Dogliani,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Dolcetto di Ovada Superiore/Ovada,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Gattinara,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,嘉维,Gavi/Cortese di Gavi,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Ghemme,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Roero,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Erbaluce di Caluso/Caluso,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Dolcetto di Diano d'Alba /Diano d'Alba ,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Ruché di Castagnole Monferrato,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piedmont,,Alta Langa,,DOCG,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Albugnano,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Alta Langa,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Barbera d'Alba,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Barbera d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Barbera del Monferrato,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Boca,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Bramaterra,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Canavese,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Carema,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Cisterna d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Colli Tortonesi,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Collina Torinese,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Colline Novaresi,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Colline Saluzzesi,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Cortese dell'Alto Monferrato,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Coste della Sesia,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto d'Acqui,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto d'Alba,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto delle Langhe Monregalesi,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto di Diano d'Alba,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto di Dogliani,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Dolcetto di Ovada,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Erbaluce di Caluso,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Fara,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Freisa d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Freisa di Chieri,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Gabiano,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Grignolino d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Grignolino del Monferrato Casalese,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,朗格,Langhe,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Lessona,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Loazzolo,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Malvasia di Casorzo d'Asti,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Malvasia di Castelnuovo Don Bosco,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Monferrato,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Nebbiolo d'Alba,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,皮埃蒙特,Piemonte,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Pinerolese,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Rubino di Cantavenna,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Ruché di Castagnole Monferrato,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Sizzano,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Valsusa,,DOC,,,,
意大利,Italy,皮埃蒙特,Piemonte,,Verduno Pelaverga,,DOC,,,,
意大利,Italy,普利亚,Puglia,普利亚,Puglia,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Alezio,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Brindisi,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Cacc'e mmitte di Lucera,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Castel del Monte,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Copertino,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Galatina,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Gioia del Colle,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Gravina,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Leverano,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Lizzano,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Locorotondo,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Martina,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Matino,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Moscato di Trani,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Nardò,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Orta Nova,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Ostuni,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Primitivo,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Rosso Barletta,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Rosso Canosa,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Rosso di Cerignola,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Salice Salentino,,DOC,,,,
意大利,Italy,普利亚,Puglia,,San Severo,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Squinzano,,DOC,,,,
意大利,Italy,普利亚,Puglia,,Daunia,,IGT,,,,
意大利,Italy,普利亚,Puglia,,Murgia,,IGT,,,,
意大利,Italy,普利亚,Puglia,普利亚,Puglia,,IGT,,,,
意大利,Italy,普利亚,Puglia,,Salento,,IGT,,,,
意大利,Italy,普利亚,Puglia,,Tarantino,,IGT,,,,
意大利,Italy,普利亚,Puglia,,Valle d'Itria,,IGT,,,,
意大利,Italy,撒丁岛,Sardegna,,Alghero,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Arborea,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Campidano di Terralba,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Cannonau di Sardegna,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Carignano del Sulcis,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Girò di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Malvasia di Bosa,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Malvasia di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Mandrolisai,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Monica di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Monica di Sardegna,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Moscato di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Moscato di Sardegna,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Moscato di Sorso Sennori,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Nasco di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Nuragus di Cagliari,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Sardegna Semidano,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Vermentino di Sardegna,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Vernaccia di Oristano,,DOC,,,,
意大利,Italy,撒丁岛,Sardegna,,Vermentino di Gallura,,DOCG,,,,
意大利,Italy,撒丁岛,Sardegna,,Barbagia,,IGT,,,,
意大利,Italy,撒丁岛,Sardegna,,Colli del Limbara ,,IGT,,,,
意大利,Italy,撒丁岛,Sardegna,,Isola dei Nuraghi,,IGT,,,,
意大利,Italy,撒丁岛,Sardegna,,Marmilla,,IGT,,,,
